trip_distance,rate_code,fare_amount,extra,service_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,year,month,day,day_of_week,hour_of_day,trip_duration,model,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,time_taken 
9.27,7,2296,30,63,4853.52,258.84,97.21,"7,598.56",138,148,2019,11,27,Monday,5:19 AM,110,AUTO,1,-73.981439,40.760569,-73.957854,40.779309,08:00.0
12.44,4,2788,6,115,53,203.83,21.12,"3,186.94",50,213,2020,7,8,Saturday,3:57 AM,39,AUTO,1,-73.98073,40.76058,-73.991755,40.759762,51:52.0
12.69,10,2993,15,85,655.18,302.25,4.88,"4,055.32",143,174,2018,9,24,Sunday,7:51 PM,163,AUTO,1,-74.002742,40.760622,-74.006617,40.738857,07:57.0
10.3,4,2419,33,95,598.6,121.74,84.05,"3,351.39",138,162,2023,6,5,Monday,11:37 PM,31,MINI,1,-73.975545,40.76071,-73.96581,40.7956,06:00.0
9,6,2255,43,49,574,109.28,42.93,"3,073.22",138,234,2020,4,16,Sunday,3:16 AM,183,AUTO,2,-73.973211,40.760752,-73.974265,40.788281,37:26.0
7.2,1,2091,43,74,446.9,190.6,83.95,"2,929.44",87,236,2018,5,4,Thrusday,5:26 AM,78,AUTO,1,-73.961237,40.760813,-73.966457,40.757383,41:57.0
7.19,10,1927,12,128,492.82,356.03,60.23,"2,976.08",138,263,2022,5,4,Thrusday,8:57 PM,140,AUTO,1,-73.971561,40.760818,-73.9854,40.766214,40:00.0
24.3,4,5289,29,157,1213.6,147.4,94.06,"6,930.06",132,200,2020,1,29,Sunday,5:35 AM,225,AUTO,1,-73.96954,40.760876,-73.975164,40.752973,38:11.0
5.8,1,2050,7,94,422.3,254.66,24.7,"2,852.67",186,7,2023,7,29,Saturday,5:39 AM,280,AUTO,1,-73.976248,40.760885,-73.991236,40.750376,28:39.0
14,10,3567,7,106,53,3.75,24.85,"3,761.60",90,240,2019,10,29,Sunday,12:52 PM,105,SUV,1,-73.990602,40.7611,-73.960025,40.77958,54:32.0
7.8,10,2050,17,46,4353.5,229.38,9.27,"6,705.14",162,106,2019,5,24,Wednesday,11:15 PM,35,AUTO,1,-73.987083,40.761165,-74.002791,40.739225,25:45.0
17.1,9,4059,22,138,738,277.25,67.5,"5,301.75",233,265,2021,9,12,Tuesday,12:02 AM,150,AUTO,1,-73.966957,40.761268,-73.967912,40.765535,11:18.0
7.56,10,1845,41,156,595.32,152.65,37.77,"2,827.74",138,233,2018,3,26,Sunday,7:38 AM,52,AUTO,1,-73.966327,40.761268,-73.98294,40.776795,45:00.0
7.27,8,2460,5,80,378.84,360.84,68.32,"3,353.00",163,88,2023,8,22,Tuesday,5:42 PM,133,AUTO,1,-73.982738,40.76127,-73.991242,40.750562,57:58.0
5,9,1845,50,120,287,50.28,11.48,"2,363.76",246,262,2022,2,25,Saturday,1:53 PM,199,MINI,1,-73.983423,40.7613,-74.009493,40.74775,47:33.0
5.67,3,1845,48,112,382.12,41.6,48.2,"2,476.92",148,142,2020,1,7,Saturday,8:15 AM,121,AUTO,5,-73.971462,40.761332,-73.980797,40.768002,58:00.0
5.68,4,2583,35,54,53,342.5,27.09,"3,094.59",230,13,2020,4,27,Thrusday,5:55 PM,288,AUTO,1,-73.974148,40.761407,-73.988772,40.750677,26:00.0
10.51,2,2706,0,78,648.62,63.74,54.3,"3,550.66",161,138,2021,11,29,Wednesday,7:51 AM,122,AUTO,1,-73.963815,40.761417,-73.986645,40.768138,00:00.0
8,8,2829,11,136,328,370.53,47.71,"3,722.24",186,25,2023,10,13,Friday,3:52 AM,221,AUTO,1,-73.994009,40.76144,-73.972811,40.792574,02:00.0
8.25,5,2009,8,132,517.42,244.79,3.24,"2,914.45",138,262,2020,2,16,Thrusday,5:27 PM,256,AUTO,1,-73.993452,40.761447,-73.979662,40.759618,45:28.0
13.02,9,3526,20,138,451,381.59,87.09,"4,603.68",13,127,2020,4,3,Monday,10:26 PM,214,SUV,1,-73.978817,40.761517,-73.789255,40.642677,37:12.0
7.8,5,2132,36,135,446.9,1.13,22.99,"2,774.02",161,196,2020,11,7,Tuesday,10:05 PM,174,AUTO,2,-73.986717,40.76152,-73.968675,40.796662,00:00.0
5,1,2296,10,157,471.5,296.36,88.04,"3,318.90",186,236,2023,5,23,Tuesday,4:16 PM,278,AUTO,1,-73.9686203,40.76152039,-73.97511292,40.7517395,47:04.0
3.1,6,2378,32,98,244.36,321.89,92.95,"3,167.20",238,186,2023,10,17,Tuesday,1:30 PM,68,AUTO,1,-73.960853,40.761557,-73.976335,40.748361,08:55.0
8.8,5,2460,50,84,5534.3,166.02,74.24,"8,368.56",138,17,2019,11,7,Tuesday,8:53 AM,46,AUTO,2,-73.999842,40.761572,-73.982845,40.755652,09:00.0
11.4,3,3280,40,56,762.6,294.02,81.45,"4,514.07",138,48,2023,8,10,Thrusday,12:25 AM,260,MINI,2,-73.975109,40.761631,-73.991803,40.723838,53:00.0
11.77,3,3116,27,60,913.48,223.63,64.25,"4,404.37",138,164,2020,2,6,Monday,8:41 AM,239,AUTO,1,-73.984847,40.761632,-73.965846,40.754548,56:00.0
9.17,10,2214,8,55,464.12,175.81,72.48,"2,989.41",148,42,2022,4,7,Friday,8:07 PM,218,AUTO,2,-73.994017,40.761638,-73.985845,40.744387,05:22.0
9.49,5,2132,36,106,53,312.91,43.21,"2,683.12",132,138,2022,6,8,Thrusday,1:50 PM,109,MINI,1,-73.96829224,40.76164246,-73.99909973,40.73936844,24:23.0
12.2,8,2870,6,43,594.5,45.64,82.95,"3,642.08",233,26,2019,8,21,Monday,8:55 PM,268,AUTO,1,-73.970705,40.761643,-73.992833,40.727647,27:17.0
7.45,3,2050,16,117,53,7.98,92.04,"2,336.03",230,82,2022,2,17,Friday,8:05 PM,208,AUTO,1,-73.95744324,40.76170349,-73.97323608,40.78707886,00:53.0
6.06,9,2009,43,149,53,26.52,10.51,"2,291.03",50,33,2020,6,16,Friday,3:36 PM,148,AUTO,1,-73.965037,40.761717,-73.968077,40.763042,48:00.0
10.9,1,2583,47,53,53,142.89,33.28,"2,912.17",132,19,2022,1,22,Sunday,12:25 AM,20,AUTO,4,-73.96628571,40.76172638,-73.96056366,40.77027512,21:00.0
9.2,9,2296,157,48,565.8,19.65,77.8,"3,164.25",138,237,2022,5,13,Saturday,7:37 AM,162,AUTO,1,-73.963511,40.761732,-73.917488,40.739776,29:21.0
5.3,8,2337,68,132,65353.24,42.21,46.16,"67,978.60",249,141,2023,12,8,Friday,7:15 PM,178,AUTO,1,-73.970647,40.761802,-73.961652,40.764517,13:00.0
7.58,9,1804,29,60,476.42,45.45,94.83,"2,509.69",138,263,2019,3,17,Friday,1:18 AM,267,MINI,2,-73.986592,40.761807,-74.010659,40.704133,00:00.0
11.48,8,3116,25,117,7353.62,352.07,85.25,"11,048.94",138,230,2022,10,4,Wednesday,3:15 AM,275,AUTO,1,-73.983415,40.761844,-73.990414,40.756375,09:59.0
10.7,3,2624,6,78,631.4,151.73,59.38,"3,550.51",140,181,2023,5,26,Friday,9:23 PM,131,SUV,2,-73.983851,40.761851,-73.783129,40.643785,49:46.0
12,5,2706,27,119,8253,191.09,7.61,"11,303.70",138,132,2021,11,17,Friday,1:31 AM,190,AUTO,1,-73.984285,40.761872,-73.989712,40.752194,47:47.0
9.9,2,2665,42,57,546.12,46.87,47.23,"3,404.21",140,61,2020,7,17,Monday,12:59 AM,229,MINI,1,-73.979269,40.761886,-74.002076,40.724702,25:41.0
12.14,3,2870,25,103,587.12,49.35,93.86,"3,728.33",249,128,2020,9,22,Friday,3:15 PM,125,AUTO,1,-73.97823334,40.7618866,-73.99219513,40.74868011,08:49.0
5.7,9,2542,6,74,5253.7,207.53,25.73,"8,108.96",79,48,2023,2,15,Wednesday,1:41 PM,20,AUTO,1,-73.973112,40.761903,-73.952725,40.766447,42:33.0
6.6,10,2460,14,95,53,177.24,37.38,"2,836.62",50,129,2023,1,30,Monday,4:02 PM,265,AUTO,2,-73.98432,40.761908,-73.95595,40.77034,11:00.0
3.52,5,1763,1,145,365.72,190.4,0.64,"2,465.75",170,158,2021,8,19,Saturday,12:31 AM,220,AUTO,4,-73.957788,40.761912,-73.976757,40.75214,10:28.0
11.1,2,2788,13,84,8253,28.41,34.35,"11,200.75",138,234,2020,3,18,Saturday,1:21 PM,31,AUTO,2,-73.96037,40.761974,-73.968664,40.757473,42:19.0
7,10,1886,22,152,3533.4,273.11,59.53,"5,926.05",264,264,2019,3,26,Sunday,12:13 AM,198,SUV,2,-73.982265,40.762062,-73.76855,40.675135,49:12.0
10.11,9,2501,7,128,615.82,307.05,56.35,"3,615.22",138,239,2021,9,20,Wednesday,6:32 AM,177,AUTO,1,-73.966902,40.76209,-73.972658,40.761098,23:00.0
15,3,3321,1,111,53,280.17,28.72,"3,794.89",231,130,2019,3,21,Tuesday,1:04 PM,237,MINI,2,-73.974938,40.762091,-74.003309,40.706195,34:00.0
6.01,7,2460,28,61,2535,199.1,90.27,"5,373.36",48,256,2023,11,17,Friday,12:06 PM,121,MINI,1,-73.968212,40.762212,-73.919958,40.755087,21:36.0
9.23,5,2419,46,108,5535.12,158.55,95.05,"8,361.73",230,243,2019,11,17,Friday,3:52 PM,83,AUTO,2,-73.979952,40.762283,-73.991427,40.75149,40:14.0
5.4,5,1886,25,141,4535.9,184.57,7.87,"6,780.34",170,231,2020,3,7,Tuesday,10:14 AM,231,AUTO,1,-73.960085,40.762338,-73.984543,40.774946,49:45.0
3.77,6,1927,13,55,398.52,210.95,50.35,"2,654.82",211,255,2019,11,17,Friday,10:47 AM,293,MINI,1,-73.968207,40.762367,-73.893747,40.722671,34:45.0
8.4,2,2132,18,77,439.52,258.17,28.44,"2,953.12",132,86,2023,4,17,Monday,3:47 AM,201,AUTO,1,-73.926197,40.7624,-73.966622,40.762552,58:17.0
7.8,4,2132,14,128,213.2,169.81,10.86,"2,667.87",236,87,2019,9,4,Monday,3:28 PM,297,AUTO,0,-73.967795,40.762417,-73.971892,40.757245,40:57.0
15.2,9,3977,37,79,12539.5,177.85,50.58,"16,860.94",132,89,2018,1,5,Thrusday,10:53 PM,259,AUTO,1,-73.981422,40.762434,-73.983398,40.766286,11:05.0
6.59,2,1845,44,70,2535,268.75,25.26,"4,788.01",13,162,2022,12,10,Sunday,7:41 AM,28,MINI,3,-73.960074,40.762443,-73.991058,40.751086,05:50.0
16.4,10,3731,22,121,766.7,23.8,53.96,"4,718.46",132,255,2022,5,24,Wednesday,8:15 AM,132,AUTO,3,-73.982357,40.762498,-73.97321,40.755345,20:00.0
14.67,7,3362,24,108,974.98,242.46,1.4,"4,712.83",138,87,2018,5,14,Sunday,2:40 PM,143,MINI,1,-73.990523,40.762595,-73.977952,40.741858,08:00.0
18.3,3,4551,38,83,53,338.27,64.46,"5,127.73",132,89,2019,3,19,Sunday,11:28 AM,104,AUTO,1,-73.9742,40.762693,-73.979824,40.755547,22:28.0
7.83,10,2624,44,75,546.12,342.13,28.36,"3,659.61",164,37,2021,9,20,Wednesday,6:04 AM,138,AUTO,1,-73.979982,40.762695,-73.962557,40.804685,38:43.0
15.89,8,3936,24,105,53,161.37,48.76,"4,328.13",68,16,2023,7,6,Thrusday,11:30 PM,208,AUTO,1,-73.982751,40.762738,-73.978354,40.764564,48:40.0
11.46,6,2829,36,83,656,117.43,88.05,"3,809.47",43,138,2019,8,18,Friday,11:31 AM,259,AUTO,1,-73.938753,40.762757,-73.9123,40.753932,17:07.0
8.5,9,2419,34,132,328,124.76,45.42,"3,083.18",170,95,2019,4,7,Friday,11:38 AM,217,AUTO,1,-73.977897,40.762802,-73.99153,40.750252,23:00.0
9.55,6,2501,17,80,492,139.04,51.01,"3,280.06",162,138,2022,3,28,Tuesday,2:24 AM,171,MINI,1,-73.961757,40.76281,-73.999328,40.7493,29:00.0
8.29,3,1968,1,60,5539.22,378.49,23.8,"7,970.52",75,138,2018,3,28,Tuesday,5:38 AM,188,MINI,1,-73.97402,40.762828,-73.940839,40.726467,59:00.0
7.62,4,2132,29,77,287,305.12,25.87,"2,855.99",229,13,2018,4,5,Wednesday,2:19 AM,26,MINI,1,-73.97845,40.76292,-74.008482,40.716502,26:25.0
0.23,5,246,36,67,62.32,234.52,44.67,690.52,264,264,2023,11,5,Sunday,1:56 PM,16,AUTO,2,-73.99303,40.762935,-73.99059,40.757643,14:00.0
11.9,9,3239,37,142,754.4,248.6,5.44,"4,426.44",138,161,2020,5,16,Tuesday,6:54 PM,124,AUTO,1,-73.97682953,40.76296616,-73.97420502,40.77841187,41:02.0
8.12,4,2419,47,132,53,265.37,98.71,"3,015.08",107,42,2019,11,19,Sunday,8:11 AM,252,AUTO,1,-73.977757,40.762991,-73.983801,40.779518,28:17.0
0.23,7,246,32,151,53,120.05,62.45,664.51,75,75,2021,11,19,Sunday,4:49 PM,132,AUTO,3,-73.974277,40.762992,-73.97262,40.754446,03:00.0
6.9,2,1804,41,54,381.3,267.13,7.94,"2,555.37",138,121,2018,5,12,Friday,8:15 PM,244,MINI,2,-73.989351,40.763005,-73.989586,40.715938,12:00.0
12.93,7,2829,9,126,53,337.5,79.11,"3,433.62",132,138,2020,1,21,Saturday,4:11 PM,176,AUTO,2,-73.982798,40.763042,-73.982798,40.763042,56:00.0
7.68,1,2214,10,59,455.92,202.82,5.56,"2,947.30",237,256,2018,6,15,Thrusday,6:39 AM,188,AUTO,1,-73.969923,40.763083,-73.972893,40.755358,30:00.0
8.32,6,2173,34,59,434.6,22,93.43,"2,816.04",138,42,2020,9,14,Thrusday,6:16 AM,286,AUTO,3,-73.965368,40.763128,-73.956642,40.774873,07:42.0
6.53,8,2009,7,86,215.66,327.7,39.86,"2,685.22",233,13,2023,10,17,Tuesday,8:11 AM,285,AUTO,1,-73.984797,40.763133,-73.975928,40.765276,04:00.0
11.85,10,3567,48,87,8253.82,33.53,96.32,"12,085.68",138,230,2020,3,8,Wednesday,3:56 AM,276,AUTO,5,-73.985617,40.763165,-73.977607,40.742209,33:00.0
6.11,3,1886,22,79,498.56,179.1,11.86,"2,676.52",162,87,2022,4,4,Tuesday,1:49 AM,198,AUTO,1,-73.991607,40.76318,-73.982718,40.76239,24:00.0
9.8,8,3157,27,88,492,214.97,63.7,"4,042.67",181,226,2023,3,15,Wednesday,5:45 AM,84,AUTO,2,-73.969813,40.763205,-73.992668,40.721372,04:44.0
12.17,5,3034,47,101,714.22,6.62,51.98,"3,954.81",138,113,2019,2,5,Sunday,7:25 PM,240,AUTO,3,-73.975245,40.763207,-73.963428,40.77076,42:00.0
7.99,6,2091,8,136,525.62,33.79,14.67,"2,809.08",138,233,2019,3,25,Saturday,9:53 AM,159,AUTO,4,-73.96847534,40.7632103,-73.96773529,40.75588989,43:29.0
12.06,5,3034,7,73,15384.534,15.07,9.68,"18,523.28",100,14,2020,3,25,Saturday,5:26 AM,130,MINI,5,-73.959222,40.763282,-73.9633,40.716935,44:00.0
6.4,1,2214,47,53,455.1,270.67,47.03,"3,086.80",24,224,2023,9,14,Thrusday,2:25 AM,148,MINI,1,-73.985221,40.763296,-73.96557,40.760494,48:00.0
15.6,2,3936,37,55,615,338.53,54.3,"5,035.83",138,265,2022,3,28,Tuesday,11:25 AM,236,AUTO,1,-73.97768402,40.76330566,-73.97769165,40.75357437,24:00.0
9.92,7,2419,23,114,492,38.8,54.26,"3,141.06",230,138,2018,5,3,Wednesday,12:00 PM,121,AUTO,1,-73.962195,40.763312,-73.913472,40.745753,07:30.0
7.66,10,2091,42,51,539.56,265.61,98.23,"3,087.40",161,95,2019,6,24,Saturday,6:12 PM,84,AUTO,1,-73.98641,40.76335,-73.98641,40.76335,05:22.0
10.06,9,2296,28,127,574.82,287.63,96.23,"3,409.68",138,162,2022,3,7,Tuesday,12:29 PM,214,AUTO,2,-73.977487,40.763365,-73.983377,40.7547,58:00.0
0.38,10,246,24,92,53,237.48,34.64,687.12,140,262,2019,5,29,Monday,9:42 AM,232,AUTO,2,-73.971696,40.763378,-73.962035,40.776598,15:00.0
9.46,3,2870,6,117,595.32,366.46,65.16,"4,019.94",107,244,2020,10,27,Friday,3:58 AM,264,AUTO,1,-73.971638,40.763382,-73.953767,40.783715,23:31.0
6.9,10,1845,25,126,475.6,86.84,25.43,"2,583.88",263,209,2019,4,6,Thrusday,1:01 PM,197,AUTO,1,-73.982684,40.763533,-73.987991,40.764789,02:46.0
4.74,4,2050,6,131,53,186.28,21.44,"2,447.73",144,112,2020,12,21,Thrusday,3:58 PM,219,AUTO,1,-73.974353,40.763542,-73.990128,40.732237,58:52.0
9.06,6,2255,12,43,838.534,222.55,11.31,"3,382.40",164,138,2019,3,26,Sunday,4:17 AM,56,AUTO,2,-73.988877,40.763577,-73.985573,40.760262,22:00.0
8.27,3,2583,38,139,53,143.81,39.78,"2,996.59",141,241,2022,8,23,Wednesday,11:54 AM,70,MINI,2,-73.97820282,40.76358032,-74.00163269,40.68476486,41:16.0
10.1,10,2993,32,100,722.42,119.71,30.55,"3,997.67",138,229,2020,10,5,Thrusday,1:06 AM,249,AUTO,4,-73.98178101,40.76362228,-73.97792816,40.75411606,55:00.0
2.6,8,1845,5,144,53,388.4,20.59,"2,455.99",164,163,2022,11,9,Thrusday,3:19 PM,19,AUTO,1,-73.95893,40.763626,-73.973753,40.759813,16:00.0
